angDist,_RAJ2000,_DEJ2000,recno,Tycho,more,Name,Dist,chi2,Av,Fbol,Theta*,R*,rho*,M*,Rp,Mp,GaiaDR1,Simbad,_RA,_DE,_RAJ2000_2,_DEJ2000_2,HIP,RAJ2000,DEJ2000,D,dplx,AV,Teff,L,Rad,log(g),T(AV),L(Av),T(ABJ),L(ABJ),Q,X(MIR),X'(MIR),S(MIR),Rmax,L(XS),f(XS),l(XS),G/H,F(U),F(u),F(BT),F(B),F(g),F(Hp),F(VT),F(V),F(r),F(i),F(I),F(z),F(J),F(H),F(Ks),F(W1),F(L),F(W2),F(MA),F(A9),F(W3),F(I12),F(MC),F(MD),F(A18),F(ME),F(W4),F(I25),Gaia
0.014459,129.0958967,-30.0376231,389,7136-2007-1,*,HD 73256 b,35.88,1.47,0.0,1.7E-8,119.99,0.93,,0.81,,1.57,1,Simbad,129.0959,-30.03762,129.09589806,-30.03762694,42214,129.095898,-30.037627,35.875,0.01,1.337,5422,0.674,0.932,4.432,5571,0.738,0,0.0,0.029,1.022,1.021,0.905,1.038,0.0,0.0,0.0,G,,,963.445,,,1928.411,2072.542,,,,,,3272.565,2883.367,2081.28,,,,,173.801,,,,,,,,,Gaia
0.008394,129.0740675,-34.4599778,390,7144-1553-1,*,HD 73267 b,,1.19,0.0,8.1E-9,84.98,,,,,,1,Simbad,129.07407,-34.45998,129.074065,-34.45997889,42202,129.074065,-34.459979,49.922,0.011,3.237,5390,0.629,0.911,4.443,5749,0.783,0,0.0,0.023,0.0,0.0,0.0,1.028,0.0,0.0,0.0,G,,,451.468,,,910.08,981.078,,,,,,1604.31,1445.107,998.0,,,,,,,,,,,,,,Gaia
0.008856,161.0871461,-33.5770244,391,7190-2048-1,*,HD 93083 b,,5.28,0.0,1.5E-8,130.24,,,,,,1,Simbad,161.08715,-33.57702,161.08714611,-33.57702194,52521,161.087146,-33.577022,28.636,0.009,0.658,4976,0.387,0.838,4.465,5087,0.408,0,0.0,0.026,1.038,1.044,1.55,1.041,0.0,0.0,0.0,G,,,611.824,,,1552.243,1605.844,1740.299,,,,,3348.793,3211.441,2350.339,,,,,203.4,,,,,,,,,Gaia
0.017625,173.8622819,-32.5399678,393,7220-1321-1,*,GJ 433 b,9.13,1.19,0.0,1.2E-8,255.09,0.5,,0.59,,0.02,1,Simbad,173.86228,-32.53997,173.862285,-32.53997194,56528,173.862285,-32.539972,9.126,0.003,0.414,3670,0.028,0.418,4.399,3767,0.027,0,0.0,0.016,0.0,0.0,0.0,1.019,0.0,0.0,0.0,G,,,91.165,,,428.864,360.167,430.749,,,,,,,,,,,,,,,,,,,,,Gaia
0.006985,197.6659319,-35.0547819,395,7258-1542-1,*,HD 114386 b,27.94,2.96,0.0,1.2E-8,126.1,0.76,,0.6,,1.14,1,Simbad,197.66593,-35.05478,197.66593,-35.05478306,64295,197.66593,-35.054783,27.944,0.007,0.376,4763,0.269,0.763,4.49,4792,0.275,0,0.0,0.059,1.195,1.216,3.466,1.203,0.0,0.0,0.0,G,,,360.933,,,1057.595,1099.774,,,,,,2601.886,2579.289,1921.014,,,,,195.399,,,,,,,,,Gaia
0.006756,198.1844039,-31.8733489,396,7263-2071-1,*,HD 114729 b,37.69,2.15,0.0,5.7E-8,191.69,1.55,,1.24,,1.09,1,Simbad,198.1844,-31.87335,198.18440611,-31.87334889,64459,198.184406,-31.873349,37.69,0.01,0.448,5795,2.496,1.569,4.05,5931,2.632,0,0.0,0.042,1.103,1.115,2.625,1.111,0.0,0.0,0.0,G,,,4268.023,,,7087.28,7414.866,7752.18,,,,,9525.512,7839.709,5882.074,,,,,513.3,,,,,,,,,Gaia
0.004435,202.3379744,-35.5709981,397,7272-1998-1,*,HD 117207 b,32.42,0.92,0.0,3.5E-8,158.8,1.11,,0.96,,1.73,1,Simbad,202.33797,-35.571,202.33797389,-35.57099694,65808,202.337974,-35.570997,32.421,0.008,0.355,5588,1.094,1.118,4.299,5624,1.121,0,0.0,0.047,1.163,1.187,3.518,1.167,0.0,0.0,0.0,G,,,2152.914,,,4114.145,4398.487,,,,,,6150.187,5136.886,3663.789,,,,,357.7,,,,,,,,,Gaia
0.009428,208.466925,-35.3143619,399,7287-1874-1,*,HIP 67851 b,,1.87,0.0,1.1E-7,396.25,,,,,,0,Simbad,208.46692,-35.31436,208.46692194,-35.31436111,67851,208.466922,-35.314361,65.963,0.026,0.387,4763,16.106,5.902,2.869,4802,16.572,0,0.0,0.036,0.945,0.933,0.0,1.046,0.0,0.0,0.0,H,,,4049.737,,,10944.592,11431.503,12252.476,,,,,25756.587,30640.79,21063.496,,,,,1754.992,,,,,408.799,,,,Gaia
0.011145,290.7207708,-32.9190522,400,7428-2738-1,*,HD 181720 b,58.8,2.83,0.0,2.0E-8,118.98,1.5,,1.03,,0.4,1,Simbad,290.72077,-32.91905,290.72077389,-32.91905389,95262,290.720774,-32.919054,58.795,0.041,0.527,5785,2.13,1.455,4.11,5996,2.254,0,0.0,0.037,0.0,0.0,0.0,1.069,0.0,0.0,0.0,G,,,1486.712,,,2440.729,2563.913,2634.049,,,,,3299.805,,2088.962,,,,,,,,,,,,,,Gaia
0.012803,301.8319528,-35.5386342,401,7449-1245-1,*,HD 190647 b,53.74,0.9,0.0,2.1E-8,125.15,1.45,,1.14,,1.94,1,Simbad,301.83195,-35.53863,301.83195694,-35.53863306,99115,301.831957,-35.538633,53.742,0.014,0.582,5524,1.849,1.487,4.044,5596,1.926,0,0.0,0.053,1.18,1.21,3.473,1.183,0.0,0.0,0.0,G,,,1281.819,,,2542.375,2697.139,,,,,,3837.853,3235.191,2288.392,,,,,229.3,,,,,,,,,Gaia
0.014855,324.5350183,-31.7374842,403,7487-1980-1,*,HD 205739 b,93.19,1.79,0.03,1.0E-8,67.27,1.35,,1.66,,,1,Simbad,324.53502,-31.73748,324.53502306,-31.737485,106824,324.535023,-31.737485,93.194,0.029,0.201,6066,2.603,1.463,4.16,6097,2.645,0,0.0,0.069,1.083,1.11,2.218,1.335,1.0E-4,2.9E-5,8.6,G,,,820.78,,,1279.734,1356.761,,,,,,1473.969,1175.709,802.288,410.693,,209.6,,91.65,38.504,,,,,,,,Gaia
0.010296,10.8024825,-37.9826314,405,7532-852-1,*,HD 4113 b,41.69,1.13,0.0,1.9E-8,118.34,1.06,,0.82,,,1,Simbad,10.80248,-37.98263,10.80248611,-37.98263111,3391,10.802486,-37.982631,41.69,0.01,0.084,5601,1.005,1.066,4.379,5611,1.011,0,0.0,0.037,1.028,1.048,1.679,1.119,0.0,1.0E-6,20.4,G,,,1217.382,,,2307.595,2455.293,,3011.801,,3000.725,,3417.341,2966.88,2033.904,991.555,,,,169.1,97.702,,,,,,28.732,,Gaia
0.008917,16.1672931,-39.4882178,406,7533-1111-1,*,HD 6434 b,42.4,1.58,0.0,2.2E-8,122.84,1.12,,1.1,,0.49,1,Simbad,16.16729,-39.48822,16.16729611,-39.48821694,5054,16.167296,-39.488217,42.404,0.01,0.112,5951,1.257,1.056,4.382,5963,1.267,0,0.0,0.056,0.0,0.0,0.0,1.1,0.0,0.0,0.0,G,,893.472,1628.646,1909.18,,2716.437,2855.639,2977.309,,,,,3729.824,3173.218,2234.243,,,,,,,,,,,,,,Gaia
0.005518,20.9051492,-41.2697997,407,7544-986-1,*,HD 8535 b,55.28,1.23,0.0,2.2E-8,106.93,1.27,,1.55,,,1,Simbad,20.90515,-41.2698,20.90515,-41.26980111,6511,20.90515,-41.269801,55.281,0.017,0.099,6062,2.035,1.295,4.264,6077,2.051,0,0.0,0.036,1.025,1.033,1.345,1.079,0.0,0.0,20.5,G,,,1769.403,,,2793.313,2984.718,,,,,,3224.693,2695.876,1915.713,916.889,,,,,88.37,,,,,,25.024,,Gaia
0.002399,49.9818789,-43.0697828,408,7567-1183-1,*,HD 20794 b,,1.99,0.0,5.6E-7,700.7,,,,,,0,Simbad,49.98188,-43.06978,49.98187806,-43.06978306,15510,49.981878,-43.069783,6.043,0.001,0.117,5557,0.626,0.855,4.525,5642,0.643,0,0.0,0.029,0.0,0.0,0.0,1.088,0.0,0.0,0.0,H,,,34980.562,,,65433.414,69327.148,71684.271,,,,,101411.759,89227.753,62048.381,,29144.173,,,,,,,,,,,,Gaia
0.010471,125.3672358,-39.7054114,410,7665-696-1,*,HD 70642 b,29.19,3.4,0.0,3.6E-8,162.27,1.02,,0.96,,1.85,1,Simbad,125.36724,-39.70541,125.36723389,-39.70540889,40952,125.367234,-39.705409,29.186,0.007,18.389,5558,0.998,1.079,4.409,9999,7.372,0,0.0,0.02,1.008,0.0,0.965,1.048,0.0,0.0,0.0,G,,,2397.876,,,4467.243,4765.444,4927.469,,,,,,,,,,,357.393,348.5,,,,,,,,,Gaia
0.023152,129.3186806,-41.3191081,411,7670-3068-1,*,HD 73526 b,95.37,0.52,0.03,7.4E-9,74.82,1.53,,1.14,,3.08,1,Simbad,129.31868,-41.31911,129.31868306,-41.31910194,42282,129.318683,-41.319102,95.373,0.02,25.204,5610,1.987,1.494,4.076,22180,137.27,0,0.0,0.022,0.958,0.946,0.0,1.039,0.0,0.0,0.0,G,,,442.412,,,838.841,898.883,947.597,,,,,1243.049,,786.92,,,,,60.84,,,,,,,,,Gaia
0.004258,131.9182892,-41.7367931,412,7683-1503-1,*,HD 75289 b,28.97,2.36,0.0,7.3E-8,198.18,1.23,,1.29,,0.49,1,Simbad,131.91829,-41.73679,131.91828889,-41.73679194,43177,131.918289,-41.736792,28.966,0.013,20.824,5008,2.543,2.121,3.759,9004,16.366,0,0.0,1.12,2.1,0.0,1.938,5.854,0.0,0.0,0.0,G,,,6012.108,,,9635.618,10282.609,10409.356,,,,,,,,,,,553.802,552.102,,,,,,1192.005,,,Gaia
0.007634,144.2992814,-43.2722039,413,7704-39-1,*,HD 83443 b,40.42,7.18,0.0,1.4E-8,108.26,0.94,,0.79,,0.34,1,Simbad,144.29928,-43.2722,144.29928389,-43.272205,47202,144.299284,-43.272205,40.419,0.009,4.467,5392,0.726,0.978,4.407,5875,0.995,0,0.0,0.04,1.049,1.065,2.144,1.129,0.0,5.4E-5,5.9,G,,,781.676,,,1673.708,1775.429,1863.047,,,,,2831.968,2378.482,1763.317,812.675,,,,165.0,82.852,,,,,,23.268,,Gaia
0.008324,147.7793819,-43.5027847,414,7706-1752-1,*,HD 85512 b,11.32,4.96,0.0,3.9E-8,293.21,0.71,,0.43,,0.01,1,Simbad,147.77938,-43.50278,147.77938111,-43.50278694,48331,147.779381,-43.502787,11.316,0.003,1.665,4294,0.178,0.764,4.349,4526,0.193,0,0.0,0.052,0.0,0.0,0.0,1.094,0.0,0.0,0.0,G,,,855.513,,,2926.844,2845.138,3207.923,,,,,12661.592,,9118.648,,,,,,,,,,,,,,Gaia
0.006541,176.6294692,-40.5003533,415,7745-1381-1,*,HD 102365 b,,0.85,0.0,3.1E-7,484.08,,,,,,0,Simbad,176.62947,-40.50035,176.62946694,-40.50035389,57443,176.629467,-40.500354,9.221,0.002,1.083,5821,0.767,0.862,4.564,5992,0.856,0,0.0,0.074,0.0,0.0,0.0,1.253,0.0,0.0,0.0,H,,,20750.415,,,36758.652,38949.63,40236.841,,52316.4,,,42666.628,41143.379,26812.077,,15500.001,,,,,,,,,,,,Gaia
0.024849,189.3182333,-40.8121139,416,7762-1479-1,*,HD 109749 b,62.69,0.72,0.0,1.4E-8,95.01,1.28,,1.23,,0.28,1,Simbad,189.31823,-40.81211,189.31824194,-40.81211611,61595,189.318242,-40.812116,62.686,0.019,0.789,5723,1.712,1.333,4.176,5816,1.811,0,0.0,0.075,1.266,1.32,3.59,1.271,0.0,0.0,0.0,G,,,979.55,,,1929.121,1828.535,,,,,,2397.112,1956.591,1421.446,,,,,151.4,,,,,,,,,Gaia
0.013494,198.0132708,-37.803025,417,7774-1925-1,*,HD 114613 b,,2.59,0.0,3.0E-7,461.84,,,,,,0,Simbad,198.01327,-37.80302,198.01326806,-37.80302194,64408,198.013268,-37.803022,20.67,0.006,0.429,5783,4.178,2.039,3.825,5751,4.342,0,0.0,0.059,0.0,0.0,0.0,1.097,0.0,0.0,0.0,H,,,20750.415,,,38089.001,40411.348,41785.334,,55800.469,,,54461.339,46978.588,32309.516,,11200.044,,,,,,,,,,,,Gaia
0.002460,215.3466089,-40.3939467,418,7809-2461-1,*,HD 125595 b,28.27,2.67,0.0,9.5E-9,121.67,0.74,,0.29,,0.02,1,Simbad,215.34661,-40.39395,215.34660806,-40.39394694,70170,215.346608,-40.393947,28.267,0.008,0.713,4635,0.231,0.746,4.453,4711,0.242,0,0.0,0.036,0.0,0.0,0.0,1.051,0.0,0.0,0.0,G,,,257.411,,,811.259,837.343,861.835,,,,,2310.406,2328.627,1758.452,,,,,,,,,,,,,,Gaia
0.016785,246.0053719,-39.1929756,419,7853-621-1,*,HD 147513 b,,1.24,0.0,1.9E-7,344.37,,,,,,0,Simbad,246.00537,-39.19298,246.00537389,-39.19298,80337,246.005374,-39.19298,12.778,0.005,5.896,5878,0.92,0.926,4.538,6846,1.523,0,0.0,0.05,1.029,1.055,1.509,1.108,0.0,2.6E-5,5.8,H,,,13823.779,,,23661.353,25055.515,25364.358,,,,,27573.273,25136.219,17812.729,8385.265,,,,1541.002,861.198,,,,351.701,,240.748,,Gaia
0.018756,240.4597794,-44.4345336,420,7863-1386-1,*,HD 143361 b,68.73,0.63,0.0,5.8E-9,68.89,1.02,,0.87,,,1,Simbad,240.45978,-44.43453,240.459785,-44.43453694,78521,240.459785,-44.434537,68.725,0.019,5.612,5529,0.854,1.008,4.366,6251,1.3,0,0.0,0.047,0.0,0.0,0.0,1.14,0.0,0.0,0.0,G,,,322.275,417.683,,681.02,706.811,759.668,,,,,1097.712,958.297,674.11,,,,,,,,,,,,,,Gaia
0.009981,256.1286281,-43.3097683,421,7881-474-1,*,HD 153950 b,48.04,3.83,0.0,2.9E-8,123.75,1.28,,1.25,,2.95,1,Simbad,256.12863,-43.30977,256.12863111,-43.30977,83547,256.128631,-43.30977,48.04,0.017,21.874,5883,2.065,1.385,4.185,19546,85.769,0,0.0,0.059,1.126,1.173,3.166,1.166,2.0E-4,9.2E-5,8.6,G,,,2360.624,,,3709.878,3923.768,3942.974,,,,,4756.509,3794.023,2639.553,,,,244.493,263.099,,,,,,,,,Gaia
0.018310,267.6598175,-40.3183517,422,7890-1378-1,*,HD 162020 b,30.75,3.9,0.0,8.6E-9,114.13,0.75,,0.42,,9.84,1,Simbad,267.65982,-40.31835,267.65982306,-40.31834889,87330,267.659823,-40.318349,30.75,0.007,2.742,4678,0.26,0.778,4.478,4888,0.302,0,0.0,0.032,1.009,1.0,0.588,1.056,0.0,6.0E-6,11.6,G,,,281.207,,,749.203,766.484,,,,,,2150.247,2242.332,1615.587,799.313,,,,137.4,81.565,,,,,,,,Gaia
0.010764,264.7480289,-43.1455117,423,7896-3839-1,*,HD 159868 b,55.36,1.91,0.0,3.5E-8,165.76,1.97,,1.42,,2.51,1,Simbad,264.74803,-43.14551,264.74802611,-43.14551389,86375,264.748026,-43.145514,55.36,0.019,3.404,5535,3.443,2.021,3.821,5921,4.386,0,0.0,0.036,1.058,1.054,1.777,1.141,0.0,0.0,0.0,G,,980.575,2186.889,2650.006,,4202.615,4366.197,4607.06,,,,,6700.208,6074.352,4073.15,,,,,359.798,,,,,,,,,Gaia
0.008712,321.5953086,-37.8294303,425,7979-47-1,*,HIP 105854 b,,5.4,0.0,2.3E-7,672.35,,,,,,0,Simbad,321.59531,-37.82943,321.59530611,-37.82942889,105854,321.595306,-37.829429,80.841,0.025,0.524,4535,42.72,10.603,2.358,4559,44.067,0,0.0,0.041,1.003,1.017,0.258,1.062,0.004,9.5E-5,3.9,H,,,5314.064,,,17899.446,18763.046,20334.049,,,,,47565.089,58546.368,42299.035,,,,,3786.999,,,,,912.804,,,,Gaia
0.009340,329.3326964,-37.7636228,426,7982-636-1,*,HD 208487 b,,1.26,0.0,2.7E-8,118.41,,,,,,0,Simbad,329.3327,-37.76362,329.33269889,-37.76362111,108375,329.332699,-37.763621,45.85,0.03,0.107,6065,1.728,1.192,4.327,6081,1.742,0,0.0,0.033,1.108,1.125,3.386,1.111,0.0,0.0,0.0,H,,,2188.904,,,3439.692,3641.693,,,,,,4089.67,3350.425,2292.611,,,,,209.399,,,,,,,,,Gaia
0.018807,1.5798958,-49.0751861,429,8025-341-1,*,HD 142 b,,1.19,0.0,1.4E-7,259.4,,,,,,0,Simbad,1.5799,-49.07519,1.57989806,-49.07519111,522,1.579898,-49.075191,25.714,0.01,0.086,6313,2.769,1.393,4.213,6328,2.807,0,0.0,0.043,0.0,0.0,0.0,1.093,0.0,0.0,0.0,H,,,11885.755,,,17671.751,18676.837,19081.999,,,,,21207.443,14187.307,10822.571,,,,,,,,,,,,,,Gaia
0.004037,13.7995414,-47.4059656,430,8031-1-1,*,HD 5388 b,53.02,0.76,0.0,5.4E-8,163.2,1.86,,2.19,,,1,Simbad,13.79954,-47.40597,13.79954,-47.405965,4311,13.79954,-47.405965,53.017,0.017,0.04,6218,4.608,1.852,3.964,6224,4.623,0,0.0,0.03,1.038,1.041,1.471,1.051,0.0,0.0,0.0,G,,,4705.728,,,6887.151,7306.398,,,,,,7664.579,6319.751,4441.508,,,,,364.999,,,,,,,,,Gaia
0.022884,24.354305,-45.6778814,431,8040-72-1,*,WASP-18 b,126.47,0.48,0.0,5.1E-9,47.28,1.29,0.97,1.46,1.2,11.44,1,Simbad,24.3543,-45.67788,24.35431111,-45.67788611,7562,24.354311,-45.677886,126.475,0.038,0.138,6303,2.325,1.281,4.305,6368,2.41,0,0.0,0.059,1.037,1.051,1.181,1.109,1.0E-4,2.2E-5,4.6,G,,,451.052,,,655.722,679.991,611.82,,,715.198,,690.062,522.276,372.847,182.271,,96.781,,,18.582,,,,,,,,Gaia
0.169561,32.6081144,-50.8237561,432,8048-1022-1,*,GJ 86 b,11.25,3.06,0.0,9.9E-8,320.07,0.77,,0.93,,4.42,0,Simbad,32.60811,-50.82376,32.60806,-50.82372389,10138,32.60806,-50.823724,11.252,0.01,0.096,5353,0.405,0.741,4.537,5382,0.413,0,0.0,0.008,0.0,0.0,0.0,1.008,0.0,0.0,0.0,G,,,5452.891,,,11774.964,12351.034,12984.459,,,,,,,,,,,,,,,,,,,,,Gaia
0.002238,40.6394442,-50.8002933,435,8056-1164-1,*,iota Hor b,17.37,1.03,0.0,1.8E-7,302.68,1.13,,1.34,,2.27,1,Simbad,40.63944,-50.80029,40.63944389,-50.80029389,12653,40.639444,-50.800294,17.366,0.01,0.147,6365,1.585,1.037,4.48,6354,1.61,0,0.0,0.071,0.0,0.0,0.0,1.163,0.0,0.0,0.0,G,,,14717.254,,,23259.458,24734.511,25085.564,,,,,20067.271,19102.929,14747.909,,,,,,,,,,,,,,Gaia
0.016717,66.2112792,-50.6221917,436,8075-1657-1,*,HD 28254 b,,2.15,0.0,2.3E-8,129.78,,,,,,0,Simbad,66.21128,-50.62219,66.21127194,-50.62219111,20606,66.211272,-50.622191,54.675,0.029,0.116,5491,2.134,1.617,3.975,5504,2.151,0,0.0,0.046,1.127,1.144,2.818,1.13,0.0,0.0,0.0,H,,,1408.078,,,2771.53,2935.644,,,,,,4410.505,3606.616,2639.553,,,,,247.801,,,,,,,,,Gaia
0.004028,100.0071958,-48.5419561,437,8108-493-1,*,HD 48265 b,89.77,1.56,0.0,1.6E-8,106.65,2.06,,1.9,,,1,Simbad,100.0072,-48.54196,100.00719611,-48.541955,31895,100.007196,-48.541955,89.767,0.019,0.411,5591,4.032,2.143,3.758,5636,4.146,0,0.0,0.037,1.053,1.07,2.349,1.13,2.0E-4,4.8E-5,6.0,G,,,1029.501,,,1976.422,2132.57,,,,,,2922.055,2504.378,1755.216,800.049,,,,165.6,83.388,,,,,,23.29,,Gaia
0.003385,147.5104031,-49.7902669,439,8189-1278-1,*,HD 85390 b,33.3,1.57,0.0,1.2E-8,112.12,0.8,,0.54,,0.11,1,Simbad,147.5104,-49.79027,147.51040389,-49.79026611,48235,147.510404,-49.790266,33.295,0.01,4.022,5072,0.407,0.827,4.504,5531,0.536,0,0.0,0.084,1.159,1.202,3.487,1.492,1.0E-4,2.08E-4,6.1,G,,,579.998,,,1262.989,1340.613,1382.369,,,,,2498.552,2320.064,1688.614,789.799,,,211.498,153.999,79.415,,,,,,,,Gaia
0.005355,178.2207431,-50.2928228,440,8224-925-1,*,HD 103197 b,56.38,2.95,0.0,5.4E-9,72.88,0.88,,0.8,,0.09,1,Simbad,178.22074,-50.29282,178.220745,-50.29282194,57931,178.220745,-50.292822,56.383,0.014,0.942,5119,0.504,0.904,4.437,5203,0.534,0,0.0,0.065,1.084,1.106,2.606,1.295,0.0,7.0E-5,8.6,G,,,240.009,,,571.899,600.487,,,,,,1086.647,933.899,713.724,365.356,,184.752,,78.25,35.148,,,,,,,,Gaia
0.003396,203.1064808,-47.2713636,441,8265-2722-1,*,HD 117618 b,38.17,0.79,0.0,3.6E-8,145.78,1.2,,1.17,,0.19,1,Simbad,203.10648,-47.27136,203.10648194,-47.27136306,66047,203.106482,-47.271363,38.169,0.009,0.917,5907,1.596,1.208,4.307,6036,1.716,0,0.0,0.039,1.047,1.063,2.174,1.127,1.0E-4,4.0E-5,5.9,G,,,2732.919,,,4506.502,4787.44,,,,,,5798.135,4710.857,3381.664,1517.458,,,,307.7,155.849,,,,,,43.089,,Gaia
0.022373,247.0720194,-46.3176283,442,8312-3251-1,*,HD 148156 b,57.15,0.98,0.0,2.2E-8,105.64,1.3,,1.99,,,1,Simbad,247.07202,-46.31763,247.07201306,-46.31762389,80680,247.072013,-46.317624,57.154,0.017,12.565,6060,2.165,1.337,4.241,8910,7.552,0,0.0,0.045,1.055,1.077,2.311,1.181,0.0,2.2E-5,8.6,G,,,1758.032,,,2807.24,2973.742,,,,,,3367.35,2598.364,1841.325,846.285,,,160.704,179.9,85.409,,,,,,23.012,,Gaia
0.005974,237.4070483,-49.9635247,443,8317-525-1,*,HD 330075 b,45.66,0.96,0.0,6.1E-9,85.83,0.84,,0.47,,0.48,1,Simbad,237.40705,-49.96352,237.40704694,-49.96352611,77517,237.407047,-49.963526,45.66,0.011,8.044,5011,0.385,0.825,4.461,5883,0.657,0,0.0,0.025,0.0,0.0,0.0,1.033,0.0,0.0,0.0,G,,,258.123,,,589.006,633.437,,,,,,1295.652,1285.583,902.673,,,,,,,,,,,,,,Gaia
0.015149,259.9641692,-48.5493178,444,8345-4656-1,*,HD 156411 b,,1.16,0.0,5.8E-8,190.02,,,,,,0,Simbad,259.96417,-48.54932,259.96416306,-48.54931889,84787,259.964163,-48.549319,54.794,0.027,2.701,5805,5.326,2.285,3.73,6244,6.673,0,0.0,0.025,1.056,1.066,2.489,1.061,0.0,0.0,0.0,H,,,4311.484,,,7127.867,7559.679,7809.512,,,,,9490.483,8201.626,5700.73,,,,,492.9,,,,,,,,,Gaia
0.019999,262.1664358,-46.8951925,445,8346-37-1,*,GJ 674 b,,3.38,0.0,2.4E-8,399.6,,,,,,0,Simbad,262.16644,-46.89519,262.16644306,-46.89519,85523,262.166443,-46.89519,4.54,0.006,2.651,3364,0.015,0.365,4.492,3525,0.017,0,0.0,0.058,0.0,0.0,0.0,1.112,0.0,0.0,0.0,H,,,110.516,,,649.411,528.814,653.166,,,,,8281.105,8885.87,7619.57,,3859.684,,,,,,,,,,,,Gaia
0.004720,262.5466858,-51.6369775,446,8354-785-1,*,GJ 676 A b,15.86,4.85,0.0,1.1E-8,203.01,0.69,,0.73,,4.96,1,Simbad,262.54669,-51.63698,262.54668389,-51.63697694,85647,262.546684,-51.636977,15.855,0.01,1.491,3859,0.085,0.653,3.96,3982,0.09,0,0.0,0.067,0.0,0.0,0.0,1.075,0.0,0.0,0.0,G,,,101.631,,,507.878,476.544,535.333,,,,,3296.767,3780.071,3118.39,,,,,,,,,,,,,,Gaia
0.017179,266.0362547,-51.8340514,447,8355-436-1,*,mu Ara b,,2.95,0.0,2.3E-7,401.18,,,,,,0,Simbad,266.03625,-51.83405,266.03626194,-51.83405306,86796,266.036262,-51.834053,15.511,0.005,1.499,5800,1.726,1.303,4.225,5962,1.957,0,0.0,0.051,1.079,1.141,2.235,1.1,2.0E-4,9.3E-5,3.9,H,,,16226.572,,,29539.258,31369.192,32227.296,,41175.402,,,34616.911,33166.524,22424.897,,,,,2080.996,,,,,524.302,,,,Gaia
0.003527,323.3915639,-49.0090053,450,8431-60-1,*,GJ 832 b,,7.62,0.0,3.8E-8,457.89,,,,,,1,Simbad,323.39156,-49.00901,323.39156306,-49.00900611,106440,323.391563,-49.009006,4.972,0.003,0.158,3565,0.028,0.437,4.32,3614,0.028,0,0.0,0.046,0.0,0.0,0.0,1.058,0.0,0.0,0.0,G,,,239.788,,,1235.719,1088.688,1235.446,,,,,11558.15,13125.019,10556.755,,5735.242,,,,,,,,,,,,Gaia
0.009225,337.7515267,-49.4332714,452,8449-868-1,*,HD 213240 b,41.39,2.03,0.0,4.9E-8,169.93,1.51,,1.57,,5.58,1,Simbad,337.75153,-49.43327,337.75153,-49.43327,111143,337.75153,-49.43327,41.391,0.012,0.033,5917,2.642,1.549,4.061,5991,2.694,0,0.0,0.027,0.0,0.0,0.0,1.049,0.0,0.0,0.0,G,,,3741.337,,,6273.64,6632.898,6947.425,,,,,8304.019,6569.011,4812.054,,,,,,,,,,,,,,Gaia
0.001286,343.4080486,-48.5982861,453,8450-1093-1,*,tau Gru b,,1.95,0.0,9.9E-8,244.44,,,,,,0,Simbad,343.40805,-48.59829,343.40804806,-48.59828611,113044,343.408048,-48.598286,32.616,0.013,0.031,6020,3.351,1.685,4.023,5994,3.362,0,0.0,0.053,0.952,0.932,0.0,1.098,3.0E-4,7.6E-5,3.8,H,,,7737.965,,,12865.883,13781.717,14119.648,,,,,15822.981,13661.549,9530.824,,,,,808.402,,,,,156.0,,,,Gaia
0.008875,6.0844914,-56.6500494,454,8468-177-1,*,HD 2039 b,86.92,1.13,0.03,6.8E-9,63.88,1.19,,1.23,,6.29,1,Simbad,6.08449,-56.65005,6.08449111,-56.65004694,1931,6.084491,-56.650047,86.92,0.02,0.034,5891,1.558,1.2,4.318,5890,1.558,0,0.0,0.025,0.98,0.977,0.0,1.068,0.0,0.0,0.0,G,,,475.365,,,828.704,892.284,932.017,1079.509,,1158.847,,1090.657,890.225,637.28,317.334,,159.731,,50.37,30.193,,,,,,,,Gaia
0.013866,25.6221444,-53.7408311,455,8475-527-1,*,HD 10647 b,,0.59,0.0,1.6E-7,290.6,,,,,,1,Simbad,25.62214,-53.74083,25.62214889,-53.74083389,7978,25.622149,-53.740834,17.268,0.011,0.214,6189,1.397,1.029,4.469,6277,1.45,0,0.0,0.086,1.154,1.241,2.633,1.181,2.0E-4,1.07E-4,3.9,G,,,13496.675,,,20829.535,22024.362,22111.789,,,,,19323.612,17811.478,12244.201,,,,,1151.0,,,,,312.1,,,,Gaia
0.007903,54.9295667,-52.9158381,457,8500-534-1,*,HD 23079 b,33.17,1.57,0.0,3.9E-8,150.64,1.07,,1.12,,2.61,1,Simbad,54.92957,-52.91584,54.92956306,-52.91583806,17096,54.929563,-52.915838,33.173,0.008,0.123,5940,1.279,1.069,4.398,5956,1.291,0,0.0,0.048,1.131,1.152,2.85,1.136,0.0,0.0,0.0,G,,,2969.113,,,4766.939,5087.487,,,,,,6172.887,4838.38,3482.815,,,,,323.7,,,,,,,,,Gaia
